Datetime,Open,High,Low,Close,Volume
2024-07-02 11:26:00,23062.19,23064.91,23060.79,23061.0,8302
2024-07-02 11:27:00,23063.15,23063.59,23058.88,23063.0,2575
2024-07-02 11:28:00,23066.44,23068.43,23064.92,23067.14,5047
2024-07-02 11:29:00,23070.85,23073.66,23066.78,23070.39,6715
2024-07-02 11:30:00,23066.53,23070.11,23061.69,23067.36,6686
2024-07-02 11:31:00,23063.6,23063.73,23059.42,23062.61,1684
2024-07-02 11:32:00,23061.01,23061.34,23060.75,23061.01,8024
2024-07-02 11:33:00,23062.0,23065.72,23061.12,23062.22,2225
2024-07-02 11:34:00,23061.81,23064.23,23059.15,23063.37,8569
2024-07-02 11:35:00,23065.85,23066.95,23061.06,23066.41,8161
2024-07-02 11:36:00,23064.37,23064.97,23062.61,23064.43,9361
2024-07-02 11:37:00,23064.01,23068.96,23063.96,23063.25,2765
2024-07-02 11:38:00,23059.58,23060.82,23059.04,23059.78,1005
2024-07-02 11:39:00,23064.07,23066.19,23062.09,23063.22,8883
2024-07-02 11:40:00,23063.97,23068.31,23060.83,23062.14,7708
2024-07-02 11:41:00,23058.67,23062.01,23056.42,23059.18,7220
2024-07-02 11:42:00,23057.34,23057.95,23056.79,23058.85,2929
2024-07-02 11:43:00,23056.13,23057.81,23055.36,23056.41,9318
2024-07-02 11:44:00,23061.33,23066.01,23059.96,23062.14,3329
2024-07-02 11:45:00,23058.57,23058.62,23057.28,23060.44,3003
2024-07-02 11:46:00,23062.38,23066.73,23057.53,23063.57,7082
2024-07-02 11:47:00,23067.7,23072.33,23063.39,23065.72,4652
2024-07-02 11:48:00,23065.07,23065.76,23063.84,23064.83,7744
2024-07-02 11:49:00,23061.44,23065.94,23059.89,23060.38,7165
2024-07-02 11:50:00,23055.58,23058.05,23051.61,23055.09,7896
2024-07-02 11:51:00,23059.54,23063.49,23059.25,23060.28,4135
2024-07-02 11:52:00,23065.13,23065.47,23063.52,23065.08,7024
2024-07-02 11:53:00,23068.99,23072.45,23068.78,23067.43,8184
2024-07-02 11:54:00,23072.36,23075.46,23072.05,23072.03,3216
2024-07-02 11:55:00,23074.43,23078.04,23070.39,23075.84,9728
2024-07-02 11:56:00,23074.16,23074.16,23072.18,23073.18,1162
2024-07-02 11:57:00,23068.92,23073.28,23068.89,23069.84,8417
2024-07-02 11:58:00,23070.87,23074.59,23066.87,23071.97,4976
2024-07-02 11:59:00,23068.39,23069.88,23066.12,23067.6,8171
2024-07-02 12:00:00,23071.87,23075.1,23070.01,23071.62,5837
2024-07-02 12:01:00,23074.88,23077.45,23073.34,23074.99,3366
2024-07-02 12:02:00,23078.28,23078.73,23077.97,23078.69,8856
2024-07-02 12:03:00,23079.19,23079.2,23075.13,23078.67,6177
2024-07-02 12:04:00,23075.64,23078.88,23073.48,23074.72,9013
2024-07-02 12:05:00,23071.61,23072.28,23067.2,23072.46,3057
2024-07-02 12:06:00,23075.59,23079.61,23073.96,23077.03,8987
2024-07-02 12:07:00,23080.38,23085.24,23078.38,23080.81,7146
2024-07-02 12:08:00,23075.96,23080.14,23073.99,23074.96,5888
2024-07-02 12:09:00,23078.22,23078.66,23077.43,23078.58,2298
2024-07-02 12:10:00,23074.61,23075.11,23070.0,23075.64,8330
2024-07-02 12:11:00,23072.89,23072.92,23070.14,23074.07,3364
2024-07-02 12:12:00,23075.82,23079.69,23070.99,23074.42,2407
2024-07-02 12:13:00,23076.78,23080.09,23073.17,23077.96,2434
2024-07-02 12:14:00,23076.11,23078.26,23075.27,23078.09,3779
2024-07-02 12:15:00,23077.89,23082.34,23076.7,23079.69,8096
2024-07-02 12:16:00,23076.5,23077.98,23076.23,23075.79,5232
2024-07-02 12:17:00,23077.14,23080.44,23076.31,23078.82,1689
2024-07-02 12:18:00,23081.91,23082.38,23077.95,23080.96,1760
2024-07-02 12:19:00,23078.2,23079.69,23073.61,23076.81,7295
2024-07-02 12:20:00,23080.0,23083.41,23075.79,23079.95,2360
2024-07-02 12:21:00,23076.89,23077.85,23073.33,23077.02,9384
2024-07-02 12:22:00,23075.6,23077.98,23073.66,23073.81,5707
2024-07-02 12:23:00,23073.95,23075.98,23069.32,23073.99,7343
2024-07-02 12:24:00,23077.19,23077.92,23074.21,23076.53,4152
2024-07-02 12:25:00,23080.49,23085.01,23079.88,23081.03,3358
2024-07-02 12:26:00,23078.01,23080.58,23074.56,23079.66,2984
2024-07-02 12:27:00,23075.05,23079.22,23070.42,23076.75,6984
2024-07-02 12:28:00,23079.37,23082.48,23077.65,23078.27,3886
2024-07-02 12:29:00,23074.9,23079.66,23072.34,23073.96,5987
2024-07-02 12:30:00,23076.63,23077.04,23074.31,23077.57,2767
2024-07-02 12:31:00,23075.56,23077.93,23070.86,23075.27,9406
2024-07-02 12:32:00,23072.72,23077.28,23068.83,23073.9,6561
2024-07-02 12:33:00,23075.11,23078.11,23071.89,23073.64,9013
2024-07-02 12:34:00,23075.38,23080.32,23074.81,23076.79,2195
2024-07-02 12:35:00,23081.67,23084.55,23077.36,23081.83,4954
2024-07-02 12:36:00,23084.76,23087.13,23082.72,23083.3,8103
2024-07-02 12:37:00,23082.76,23086.44,23082.33,23081.28,7910
2024-07-02 12:38:00,23081.37,23085.72,23078.09,23079.53,2758
2024-07-02 12:39:00,23075.14,23078.24,23070.22,23076.7,5148
2024-07-02 12:40:00,23073.29,23076.55,23070.54,23074.68,5158
2024-07-02 12:41:00,23075.01,23078.82,23073.46,23075.27,4508
2024-07-02 12:42:00,23076.79,23080.4,23072.5,23075.75,6088
2024-07-02 12:43:00,23076.27,23080.91,23073.67,23075.14,8693
2024-07-02 12:44:00,23078.3,23082.8,23073.86,23079.58,8080
2024-07-02 12:45:00,23079.83,23082.35,23077.32,23080.38,3555
2024-07-02 12:46:00,23076.22,23079.89,23072.57,23075.67,9840
2024-07-02 12:47:00,23071.42,23074.83,23067.75,23072.57,9123
2024-07-02 12:48:00,23071.29,23072.21,23071.29,23071.14,1042
2024-07-02 12:49:00,23074.13,23076.39,23070.67,23074.81,5757
2024-07-02 12:50:00,23077.94,23082.46,23074.97,23075.97,6545
2024-07-02 12:51:00,23076.73,23079.02,23074.72,23077.16,8038
2024-07-02 12:52:00,23073.61,23076.88,23073.26,23072.45,5231
2024-07-02 12:53:00,23072.79,23076.23,23070.13,23071.83,9056
2024-07-02 12:54:00,23067.68,23072.54,23065.94,23065.77,8801
2024-07-02 12:55:00,23070.04,23071.37,23069.99,23070.77,9580
2024-07-02 12:56:00,23068.79,23072.01,23066.4,23067.38,6793
2024-07-02 12:57:00,23071.51,23072.07,23070.98,23070.24,3046
2024-07-02 12:58:00,23068.22,23069.17,23064.65,23066.67,7863
2024-07-02 12:59:00,23068.1,23070.19,23066.85,23067.99,3584
2024-07-02 13:00:00,23068.16,23070.38,23066.03,23067.58,6929
2024-07-02 13:01:00,23066.36,23066.42,23066.09,23067.47,7306
2024-07-02 13:02:00,23071.95,23076.6,23067.64,23073.03,1575
2024-07-02 13:03:00,23070.0,23071.8,23065.79,23071.91,6059
2024-07-02 13:04:00,23072.53,23076.26,23070.68,23074.2,5569
2024-07-02 13:05:00,23071.98,23073.6,23070.85,23070.09,5046
2024-07-02 13:06:00,23070.8,23073.32,23069.32,23072.03,8100
2024-07-02 13:07:00,23068.37,23071.97,23065.61,23066.55,7558
2024-07-02 13:08:00,23070.89,23072.32,23069.42,23069.03,7487
2024-07-02 13:09:00,23072.18,23074.67,23069.71,23070.27,1306
2024-07-02 13:10:00,23066.45,23069.85,23061.57,23065.57,3232
2024-07-02 13:11:00,23066.54,23069.8,23065.68,23065.4,7801
2024-07-02 13:12:00,23063.01,23066.65,23062.68,23063.08,7750
2024-07-02 13:13:00,23058.91,23063.38,23055.82,23057.8,1006
2024-07-02 13:14:00,23053.73,23055.63,23048.96,23053.39,4308
2024-07-02 13:15:00,23051.47,23052.05,23049.55,23050.01,6286
2024-07-02 13:16:00,23053.11,23057.73,23051.62,23051.47,5566
2024-07-02 13:17:00,23052.12,23053.45,23051.83,23052.9,2685
2024-07-02 13:18:00,23048.41,23048.47,23048.23,23047.16,6544
2024-07-02 13:19:00,23043.76,23048.31,23040.03,23042.37,9995
2024-07-02 13:20:00,23045.81,23046.75,23044.43,23045.51,2020
2024-07-02 13:21:00,23043.4,23044.35,23039.11,23044.76,5117
2024-07-02 13:22:00,23043.06,23047.76,23042.69,23043.43,2784
2024-07-02 13:23:00,23044.28,23044.81,23042.01,23046.26,1219
2024-07-02 13:24:00,23041.8,23044.75,23040.74,23041.57,7197
2024-07-02 13:25:00,23045.23,23047.14,23043.9,23047.18,9123
2024-07-02 13:26:00,23042.85,23042.85,23042.81,23041.73,2361
2024-07-02 13:27:00,23045.89,23048.23,23041.14,23044.65,3738
2024-07-02 13:28:00,23046.24,23048.32,23045.78,23046.19,1449
2024-07-02 13:29:00,23049.26,23049.72,23048.15,23049.89,1960
2024-07-02 13:30:00,23053.27,23057.93,23049.7,23054.73,6650
2024-07-02 13:31:00,23058.09,23062.98,23056.25,23056.55,8061
2024-07-02 13:32:00,23052.0,23054.82,23049.27,23051.96,7430
2024-07-02 13:33:00,23048.44,23052.27,23044.51,23047.76,7536
2024-07-02 13:34:00,23046.6,23050.3,23041.63,23045.98,8661
2024-07-02 13:35:00,23050.19,23052.55,23048.67,23048.95,3421
2024-07-02 13:36:00,23053.55,23056.68,23052.84,23053.89,3852
2024-07-02 13:37:00,23058.5,23059.72,23056.09,23057.05,3891
2024-07-02 13:38:00,23055.66,23056.07,23051.42,23056.47,2467
2024-07-02 13:39:00,23054.37,23058.37,23051.09,23054.87,7609
2024-07-02 13:40:00,23054.95,23058.54,23053.44,23054.27,7898
2024-07-02 13:41:00,23053.66,23056.88,23052.92,23053.37,7768
2024-07-02 13:42:00,23052.61,23052.61,23049.01,23052.42,8363
2024-07-02 13:43:00,23049.47,23054.06,23047.91,23049.51,4212
2024-07-02 13:44:00,23046.45,23051.24,23041.59,23045.93,9865
2024-07-02 13:45:00,23041.65,23044.25,23036.79,23039.86,3277
2024-07-02 13:46:00,23040.51,23042.1,23039.67,23039.17,4008
2024-07-02 13:47:00,23037.89,23039.17,23035.26,23038.51,3853
2024-07-02 13:48:00,23040.23,23042.56,23038.59,23040.63,8686
2024-07-02 13:49:00,23041.94,23045.5,23037.8,23042.11,9399
2024-07-02 13:50:00,23038.49,23038.96,23037.78,23040.43,6537
2024-07-02 13:51:00,23040.14,23044.29,23037.69,23040.8,9846
2024-07-02 13:52:00,23045.44,23048.06,23042.89,23044.0,6051
2024-07-02 13:53:00,23044.46,23047.4,23043.24,23045.99,1009
2024-07-02 13:54:00,23049.21,23053.58,23045.66,23048.97,7046
2024-07-02 13:55:00,23048.12,23052.09,23044.7,23046.3,2057
2024-07-02 13:56:00,23045.4,23046.16,23042.25,23045.77,5310
2024-07-02 13:57:00,23044.2,23046.9,23042.82,23042.6,5132
2024-07-02 13:58:00,23038.55,23039.18,23033.64,23039.54,6416
2024-07-02 13:59:00,23043.34,23046.88,23039.1,23042.51,2252
2024-07-02 14:00:00,23039.17,23043.47,23037.44,23038.87,4406
2024-07-02 14:01:00,23042.06,23044.02,23041.94,23043.72,8269
2024-07-02 14:02:00,23047.33,23051.49,23043.88,23046.8,8944
2024-07-02 14:03:00,23046.63,23046.8,23045.56,23045.49,3160
2024-07-02 14:04:00,23049.45,23052.4,23045.35,23049.52,6650
2024-07-02 14:05:00,23052.46,23052.54,23051.2,23053.1,6091
2024-07-02 14:06:00,23048.28,23048.83,23047.97,23048.6,6294
2024-07-02 14:07:00,23044.06,23046.17,23039.07,23045.22,8017
2024-07-02 14:08:00,23044.75,23046.9,23041.72,23043.25,5128
2024-07-02 14:09:00,23044.96,23046.99,23044.38,23046.13,9034
2024-07-02 14:10:00,23050.52,23050.84,23046.93,23049.82,7940
2024-07-02 14:11:00,23051.54,23051.91,23046.75,23050.54,8508
2024-07-02 14:12:00,23053.36,23055.05,23052.37,23053.88,8213
2024-07-02 14:13:00,23058.24,23061.56,23055.83,23057.3,3606
2024-07-02 14:14:00,23060.5,23060.83,23057.13,23059.74,1571
2024-07-02 14:15:00,23055.63,23056.9,23053.11,23054.35,5104
2024-07-02 14:16:00,23050.69,23052.29,23047.29,23049.11,4442
2024-07-02 14:17:00,23049.62,23053.38,23045.69,23048.2,4018
2024-07-02 14:18:00,23048.06,23048.32,23046.98,23046.24,7416
2024-07-02 14:19:00,23048.88,23053.82,23045.25,23050.09,2999
2024-07-02 14:20:00,23047.11,23049.02,23043.29,23048.66,5392
2024-07-02 14:21:00,23044.26,23046.03,23040.17,23045.34,1915
2024-07-02 14:22:00,23040.64,23042.92,23038.76,23040.97,8884
2024-07-02 14:23:00,23042.59,23044.11,23040.03,23040.6,9562
2024-07-02 14:24:00,23042.63,23044.98,23042.51,23044.51,2211
2024-07-02 14:25:00,23040.36,23042.99,23037.14,23038.56,8969
2024-07-02 14:26:00,23034.55,23038.61,23034.26,23035.72,4428
2024-07-02 14:27:00,23039.57,23042.76,23034.63,23040.24,1834
2024-07-02 14:28:00,23039.99,23042.7,23038.49,23040.07,4792
2024-07-02 14:29:00,23040.97,23042.91,23036.53,23041.62,1458
2024-07-02 14:30:00,23039.98,23043.44,23037.25,23039.74,9718
2024-07-02 14:31:00,23036.75,23038.05,23036.12,23037.17,7900
2024-07-02 14:32:00,23034.73,23036.16,23030.87,23036.57,7449
2024-07-02 14:33:00,23032.21,23033.08,23031.34,23031.77,2155
2024-07-02 14:34:00,23027.84,23029.63,23026.69,23029.57,9788
2024-07-02 14:35:00,23027.83,23031.44,23025.33,23028.95,2256
2024-07-02 14:36:00,23033.76,23038.62,23029.6,23034.98,5922
2024-07-02 14:37:00,23037.53,23039.71,23032.6,23038.04,2155
2024-07-02 14:38:00,23033.1,23034.63,23028.3,23033.55,3003
2024-07-02 14:39:00,23030.18,23032.4,23026.47,23031.02,8403
2024-07-02 14:40:00,23031.35,23033.16,23027.3,23029.94,3709
2024-07-02 14:41:00,23026.94,23028.52,23025.95,23026.78,6242
2024-07-02 14:42:00,23031.02,23035.74,23027.38,23032.6,3948
2024-07-02 14:43:00,23028.46,23029.01,23026.54,23028.12,1360
2024-07-02 14:44:00,23029.03,23033.6,23025.53,23029.06,1640
2024-07-02 14:45:00,23026.79,23028.03,23025.68,23025.94,5577
2024-07-02 14:46:00,23023.69,23027.52,23019.18,23022.3,4686
2024-07-02 14:47:00,23025.38,23030.19,23024.72,23024.82,5262
2024-07-02 14:48:00,23023.38,23026.57,23021.12,23021.51,9153
2024-07-02 14:49:00,23023.69,23026.94,23022.63,23022.15,6664
2024-07-02 14:50:00,23018.03,23020.84,23014.27,23019.61,6921
2024-07-02 14:51:00,23023.52,23026.44,23021.32,23025.4,1335
2024-07-02 14:52:00,23028.66,23031.09,23027.52,23030.09,4293
2024-07-02 14:53:00,23025.86,23027.77,23024.1,23027.28,5371
2024-07-02 14:54:00,23024.21,23029.16,23022.02,23024.85,1516
2024-07-02 14:55:00,23025.24,23028.54,23021.53,23025.03,3187
2024-07-02 14:56:00,23028.12,23029.9,23025.38,23026.96,5765
2024-07-02 14:57:00,23030.23,23034.54,23025.99,23032.08,8381
2024-07-02 14:58:00,23027.66,23029.88,23026.89,23028.74,7645
2024-07-02 14:59:00,23025.56,23029.13,23024.08,23024.8,4072
2024-07-02 15:00:00,23024.27,23028.26,23020.67,23025.56,5825
2024-07-02 15:01:00,23030.32,23030.83,23026.8,23028.63,4576
2024-07-02 15:02:00,23029.05,23033.93,23027.21,23028.21,8919
2024-07-02 15:03:00,23029.95,23031.9,23026.81,23031.66,1255
2024-07-02 15:04:00,23031.8,23036.64,23030.69,23033.5,6414
2024-07-02 15:05:00,23032.82,23036.4,23029.11,23031.56,2974
2024-07-02 15:06:00,23028.03,23032.0,23027.93,23028.83,5244
2024-07-02 15:07:00,23033.47,23036.29,23028.71,23032.29,3358
2024-07-02 15:08:00,23030.84,23034.21,23026.32,23029.85,2937
2024-07-02 15:09:00,23032.68,23037.34,23027.86,23034.04,5289
2024-07-02 15:10:00,23035.14,23039.41,23030.59,23034.7,2176
2024-07-02 15:11:00,23031.4,23032.26,23028.79,23032.47,2722
2024-07-02 15:12:00,23028.71,23031.93,23026.11,23028.74,9994
2024-07-02 15:13:00,23026.04,23030.06,23022.55,23025.4,1912
2024-07-02 15:14:00,23020.67,23021.55,23019.63,23021.95,6923
2024-07-02 15:15:00,23021.77,23022.3,23018.8,23020.24,6018
2024-07-02 15:16:00,23016.86,23018.11,23015.68,23018.49,4044
2024-07-02 15:17:00,23017.03,23017.15,23012.94,23016.09,6975
2024-07-02 15:18:00,23018.18,23019.76,23016.03,23019.38,9656
2024-07-02 15:19:00,23019.27,23021.81,23016.12,23019.68,2685
2024-07-02 15:20:00,23017.37,23019.09,23015.13,23017.75,6214
2024-07-02 15:21:00,23018.7,23020.31,23016.29,23020.68,4840
2024-07-02 15:22:00,23019.37,23020.74,23016.25,23020.38,4364
2024-07-02 15:23:00,23017.04,23021.99,23012.72,23018.51,6286
2024-07-02 15:24:00,23019.52,23019.66,23015.78,23021.28,2303
2024-07-02 15:25:00,23026.13,23031.09,23023.86,23026.25,7493
2024-07-02 15:26:00,23022.35,23024.21,23017.49,23023.97,4810
2024-07-02 15:27:00,23025.77,23026.97,23024.51,23024.5,5630
2024-07-02 15:28:00,23029.46,23034.2,23028.52,23030.42,8383
2024-07-02 15:29:00,23031.72,23035.57,23029.32,23029.87,7101
2024-07-03 09:15:00,23028.85,23028.99,23025.38,23029.84,1490
2024-07-03 09:16:00,23033.51,23035.84,23032.57,23032.3,1047
2024-07-03 09:17:00,23035.7,23037.82,23032.31,23035.17,9198
2024-07-03 09:18:00,23039.16,23041.01,23034.22,23039.7,1945
2024-07-03 09:19:00,23039.27,23039.85,23036.93,23038.4,6448
2024-07-03 09:20:00,23042.09,23042.75,23041.7,23042.04,5167
2024-07-03 09:21:00,23041.59,23045.48,23037.99,23041.51,7889
2024-07-03 09:22:00,23044.27,23046.8,23039.32,23046.18,4589
2024-07-03 09:23:00,23041.65,23043.39,23039.7,23043.6,1437
2024-07-03 09:24:00,23042.98,23046.12,23040.22,23041.94,1130
2024-07-03 09:25:00,23041.63,23044.13,23041.54,23041.06,2625
2024-07-03 09:26:00,23038.39,23042.01,23036.59,23038.88,2406
2024-07-03 09:27:00,23035.02,23038.81,23034.81,23036.06,5174
2024-07-03 09:28:00,23040.34,23041.24,23038.96,23041.8,4262
2024-07-03 09:29:00,23041.73,23044.37,23040.15,23043.45,6550
2024-07-03 09:30:00,23043.85,23046.94,23042.13,23044.72,5536
2024-07-03 09:31:00,23044.62,23049.45,23041.92,23044.46,5452
2024-07-03 09:32:00,23040.77,23044.76,23039.94,23041.31,2112
2024-07-03 09:33:00,23043.63,23044.51,23041.42,23042.38,7559
2024-07-03 09:34:00,23045.71,23049.06,23040.86,23044.13,3360
2024-07-03 09:35:00,23043.5,23046.71,23038.52,23044.25,3605
2024-07-03 09:36:00,23045.53,23048.27,23041.34,23044.78,9904
2024-07-03 09:37:00,23041.29,23043.64,23039.99,23042.99,3746
2024-07-03 09:38:00,23041.21,23043.44,23039.33,23039.61,6269
2024-07-03 09:39:00,23034.93,23036.42,23033.77,23036.08,4638
2024-07-03 09:40:00,23038.76,23041.33,23037.01,23038.51,3462
2024-07-03 09:41:00,23036.11,23038.14,23031.31,23036.77,9261
2024-07-03 09:42:00,23038.19,23039.2,23038.18,23039.97,8367
2024-07-03 09:43:00,23037.96,23042.53,23037.79,23036.02,4466
2024-07-03 09:44:00,23039.17,23040.95,23037.04,23037.28,5427
2024-07-03 09:45:00,23038.07,23042.29,23037.94,23036.69,5452
2024-07-03 09:46:00,23036.73,23040.07,23031.98,23037.89,4111
2024-07-03 09:47:00,23034.41,23036.38,23031.81,23033.93,7793
2024-07-03 09:48:00,23029.31,23034.12,23027.17,23029.64,2022
2024-07-03 09:49:00,23031.29,23031.82,23029.35,23031.64,8867
2024-07-03 09:50:00,23027.15,23030.17,23026.84,23027.25,2731
2024-07-03 09:51:00,23025.4,23026.01,23023.1,23025.48,5853
2024-07-03 09:52:00,23021.47,23021.8,23017.27,23022.17,3490
2024-07-03 09:53:00,23026.05,23026.89,23023.63,23025.67,3937
2024-07-03 09:54:00,23021.01,23022.83,23016.46,23020.63,3560
2024-07-03 09:55:00,23017.25,23020.57,23012.81,23016.39,1567
2024-07-03 09:56:00,23015.39,23019.68,23015.11,23013.86,8018
2024-07-03 09:57:00,23015.55,23016.88,23012.36,23013.99,6180
2024-07-03 09:58:00,23010.06,23014.78,23009.36,23011.3,9176
2024-07-03 09:59:00,23007.87,23012.78,23004.86,23007.13,5112
2024-07-03 10:00:00,23007.73,23010.1,23005.07,23007.96,2642
2024-07-03 10:01:00,23010.52,23013.15,23008.77,23011.76,6281
2024-07-03 10:02:00,23008.19,23011.23,23005.66,23007.66,8918
2024-07-03 10:03:00,23003.89,23006.64,23001.98,23003.9,4030
2024-07-03 10:04:00,22998.98,23001.76,22998.58,23000.23,6916
2024-07-03 10:05:00,22999.73,23001.86,22998.69,22999.91,7308
2024-07-03 10:06:00,22999.58,23004.31,22998.6,22998.69,8809
2024-07-03 10:07:00,23000.94,23003.09,22996.54,23002.85,8762
2024-07-03 10:08:00,22999.03,23003.59,22998.27,23000.44,8880
2024-07-03 10:09:00,23001.02,23003.1,22996.5,23002.98,6245
2024-07-03 10:10:00,23001.56,23004.41,23001.41,23003.29,1901
2024-07-03 10:11:00,23002.76,23003.69,22998.51,23004.1,2324
2024-07-03 10:12:00,23004.51,23008.12,23001.48,23003.85,3831
2024-07-03 10:13:00,23002.07,23004.86,22997.83,23001.38,7323
2024-07-03 10:14:00,23002.12,23006.96,23001.29,23003.92,4950
2024-07-03 10:15:00,23008.19,23010.61,23007.87,23006.38,2857
2024-07-03 10:16:00,23003.24,23006.12,23001.37,23004.4,2649
2024-07-03 10:17:00,23003.75,23006.07,23000.51,23003.33,4045
2024-07-03 10:18:00,23007.22,23007.86,23004.5,23007.43,3118
2024-07-03 10:19:00,23005.18,23009.14,23003.98,23005.23,1831
2024-07-03 10:20:00,23004.79,23004.79,23003.33,23005.1,4792
2024-07-03 10:21:00,23004.09,23007.35,23002.77,23004.86,9422
2024-07-03 10:22:00,23002.91,23003.72,23000.37,23003.27,3929
2024-07-03 10:23:00,23004.59,23007.92,23001.49,23003.56,5513
2024-07-03 10:24:00,23002.81,23003.3,23001.95,23004.5,9132
2024-07-03 10:25:00,23004.71,23008.53,23002.64,23005.15,5142
2024-07-03 10:26:00,23001.59,23002.21,22997.8,23002.8,8738
2024-07-03 10:27:00,23006.48,23009.26,23004.7,23004.67,4086
2024-07-03 10:28:00,23008.48,23012.88,23005.16,23009.67,2436
2024-07-03 10:29:00,23007.65,23012.46,23006.01,23007.43,1043
2024-07-03 10:30:00,23007.72,23008.38,23003.17,23006.6,1992
2024-07-03 10:31:00,23003.08,23003.7,22998.6,23001.19,2811
2024-07-03 10:32:00,23002.16,23003.54,22999.68,23000.97,5056
2024-07-03 10:33:00,23000.93,23003.59,22996.56,23000.56,4423
2024-07-03 10:34:00,22999.91,23001.22,22996.1,22999.15,9758
2024-07-03 10:35:00,22997.26,23000.78,22994.4,22998.85,8236
2024-07-03 10:36:00,22993.93,22996.03,22993.16,22992.72,3330
2024-07-03 10:37:00,22991.42,22992.04,22987.07,22990.1,7985
2024-07-03 10:38:00,22993.29,22995.96,22992.66,22991.8,5202
2024-07-03 10:39:00,22992.13,22992.31,22990.69,22991.47,7754
2024-07-03 10:40:00,22992.66,22993.81,22990.11,22992.14,6892
2024-07-03 10:41:00,22990.68,22993.78,22990.55,22989.1,9835
2024-07-03 10:42:00,22994.01,22997.05,22993.47,22995.58,7076
2024-07-03 10:43:00,22997.98,23001.49,22994.84,22997.32,5837
2024-07-03 10:44:00,23000.05,23002.36,22996.96,22998.14,8845
2024-07-03 10:45:00,23002.34,23002.63,22998.39,23002.37,5906
2024-07-03 10:46:00,23005.06,23007.86,23005.0,23004.57,4066
2024-07-03 10:47:00,23004.09,23004.63,23001.34,23005.71,6085
2024-07-03 10:48:00,23010.24,23014.68,23005.32,23009.22,4894
2024-07-03 10:49:00,23012.37,23016.69,23011.47,23013.09,6971
2024-07-03 10:50:00,23016.93,23018.78,23014.94,23018.88,8583
2024-07-03 10:51:00,23020.18,23023.95,23016.06,23018.48,5236
2024-07-03 10:52:00,23022.38,23026.57,23017.66,23021.7,8046
2024-07-03 10:53:00,23026.43,23029.38,23024.41,23028.26,1586
2024-07-03 10:54:00,23030.56,23032.33,23025.73,23031.06,8020
2024-07-03 10:55:00,23035.95,23035.99,23031.89,23037.1,8213
2024-07-03 10:56:00,23040.45,23044.2,23036.47,23039.43,4817
2024-07-03 10:57:00,23036.74,23039.25,23033.79,23036.86,7324
2024-07-03 10:58:00,23035.15,23039.83,23030.7,23034.82,7397
2024-07-03 10:59:00,23037.92,23038.49,23034.44,23037.92,7941
2024-07-03 11:00:00,23042.65,23043.55,23041.34,23040.72,9751
2024-07-03 11:01:00,23040.33,23044.49,23037.02,23040.36,4217
2024-07-03 11:02:00,23044.98,23045.04,23042.09,23045.01,8644
2024-07-03 11:03:00,23040.03,23042.85,23039.76,23041.23,5580
2024-07-03 11:04:00,23036.99,23041.54,23033.39,23037.84,5179
2024-07-03 11:05:00,23034.71,23037.92,23032.0,23033.93,5055
2024-07-03 11:06:00,23033.85,23034.31,23029.9,23035.8,5860
2024-07-03 11:07:00,23038.59,23043.28,23036.2,23039.25,5776
2024-07-03 11:08:00,23035.41,23036.45,23032.76,23034.02,4118
2024-07-03 11:09:00,23033.34,23034.76,23032.48,23034.48,5650
2024-07-03 11:10:00,23038.56,23040.96,23035.18,23039.62,4071
2024-07-03 11:11:00,23040.88,23043.84,23036.33,23041.27,8814
2024-07-03 11:12:00,23038.27,23042.08,23034.63,23036.43,8350
2024-07-03 11:13:00,23037.41,23038.21,23033.19,23036.51,8132
2024-07-03 11:14:00,23038.18,23043.05,23033.21,23038.4,7234
2024-07-03 11:15:00,23033.49,23034.37,23030.57,23032.46,8729
2024-07-03 11:16:00,23030.16,23032.99,23028.99,23030.85,9237
2024-07-03 11:17:00,23032.3,23033.83,23029.47,23032.68,6665
2024-07-03 11:18:00,23037.12,23038.29,23036.65,23037.35,9697
2024-07-03 11:19:00,23041.08,23041.91,23040.0,23040.97,2036
2024-07-03 11:20:00,23040.83,23041.85,23040.18,23041.5,4749
2024-07-03 11:21:00,23039.19,23043.39,23036.88,23038.25,2863
2024-07-03 11:22:00,23037.21,23040.95,23034.76,23037.08,6073
2024-07-03 11:23:00,23036.47,23039.74,23034.7,23036.36,1030
2024-07-03 11:24:00,23034.25,23039.03,23031.56,23032.97,5787
2024-07-03 11:25:00,23033.48,23035.57,23030.18,23035.42,6100
2024-07-03 11:26:00,23034.55,23039.19,23029.97,23033.44,2442
2024-07-03 11:27:00,23037.98,23042.13,23034.23,23037.32,7246
2024-07-03 11:28:00,23037.09,23038.37,23035.64,23037.85,1188
2024-07-03 11:29:00,23036.91,23037.91,23032.42,23037.86,2654
2024-07-03 11:30:00,23036.09,23036.4,23031.95,23037.0,6558
2024-07-03 11:31:00,23036.79,23039.72,23036.58,23038.44,7670
2024-07-03 11:32:00,23043.42,23046.58,23038.6,23042.4,3919
2024-07-03 11:33:00,23044.99,23047.9,23040.59,23045.54,8144
2024-07-03 11:34:00,23041.17,23042.18,23038.86,23041.64,8358
2024-07-03 11:35:00,23037.93,23038.88,23036.6,23039.34,5989
2024-07-03 11:36:00,23040.02,23040.82,23035.55,23038.48,8366
2024-07-03 11:37:00,23036.37,23039.41,23034.71,23034.56,3950
2024-07-03 11:38:00,23033.45,23036.76,23030.86,23035.38,8504
